peak_chr,peak_start,peak_end,peak_width,peak_strand,peak_id,peak_annotation,gene_chr,gene_start,gene_end,gene_length,gene_strand,ncbi_id,transcript_id,dist_to_tss,gene_id,gene_symbol,peak_annotation_general,gene_type,logFC,FDR
chr9,134633001,134648500,15500,*,chr9_134633001_134648500,Promoter (<=1kb),9,134641803,134844843,203041,1,1289,ENST00000371817,0,ENSG00000130635,COL5A1,Promoter (<=1kb),protein_coding,-0.554935794812926,0.334687806493341
chr9,134879501,134881500,2000,*,chr9_134879501_134881500,Promoter (<=1kb),9,134880810,134887523,6714,1,2220,ENST00000291744,0,ENSG00000160339,FCN2,Promoter (<=1kb),protein_coding,-0.0677064213303179,0.898932042791794
chrX,111085001,111093500,8500,*,chrX_111085001_111093500,Promoter (2-3kb),23,111096191,111227361,131171,1,5063,ENST00000372007,-2691,ENSG00000077264,PAK3,Promoter (2-3kb),protein_coding,-2.32394001352823,2.10267739227609e-13
chr11,17437501,17462500,25000,*,chr11_17437501_17462500,Promoter (<=1kb),11,17392894,17461658,68765,2,6833,ENST00000646592,0,ENSG00000006071,ABCC8,Promoter (<=1kb),protein_coding,-0.819314555938387,0.134949911310638
chr17,11579501,11644000,64500,*,chr17_11579501_11644000,Promoter (<=1kb),17,11598470,11612833,14364,1,1770,ENST00000579828,0,ENSG00000007174,DNAH9,Promoter (<=1kb),protein_coding,1.05955976444525,0.00162405969385205
chr19,3788501,3792500,4000,*,chr19_3788501_3792500,Promoter (<=1kb),19,3777970,3789347,11378,2,4145,ENST00000619596,0,ENSG00000007264,MATK,Promoter (<=1kb),protein_coding,0.174027246095569,0.744239965564705
chr3,50499001,50504500,5500,*,chr3_50499001_50504500,Promoter (<=1kb),3,50362613,50503634,141022,2,9254,ENST00000424201,0,ENSG00000007402,CACNA2D2,Promoter (<=1kb),protein_coding,0.881069411832719,0.00467672174217078
chr8,133476501,133485500,9000,*,chr8_133476501_133485500,Promoter (<=1kb),8,133465642,133475934,10293,2,6482,ENST00000522204,-567,ENSG00000008513,ST3GAL1,Promoter (<=1kb),protein_coding,0.665939490017513,0.0761426716033977
chr12,236001,240000,4000,*,chr12_236001_240000,Promoter (<=1kb),12,223114,237241,14128,2,6540,ENST00000542379,0,ENSG00000010379,SLC6A13,Promoter (<=1kb),protein_coding,0.963551225349657,0.00372292249201691
chr6,111847501,111863000,15500,*,chr6_111847501_111863000,Promoter (<=1kb),6,111708011,111858383,150373,2,2534,ENST00000518630,0,ENSG00000010810,FYN,Promoter (<=1kb),protein_coding,0.95584289286163,0.0132251152662704
chr10,45367001,45379500,12500,*,chr10_45367001_45379500,Promoter (<=1kb),10,45374176,45446119,71944,1,240,ENST00000542434,0,ENSG00000012779,ALOX5,Promoter (<=1kb),protein_coding,1.58919890987545,4.49636674554811e-5
chr16,89619501,89627500,8000,*,chr16_89619501_89627500,Promoter (<=1kb),16,89620592,89638429,17838,1,1800,ENST00000393092,0,ENSG00000015413,DPEP1,Promoter (<=1kb),protein_coding,-0.371670456563441,0.427047392453339
chr1,160113001,160120500,7500,*,chr1_160113001_160120500,Promoter (<=1kb),1,160115759,160137202,21444,1,477,ENST00000472488,0,ENSG00000018625,ATP1A2,Promoter (<=1kb),protein_coding,-0.0261928799861844,0.972247556472256
chr11,45062501,45108500,46000,*,chr11_45062501_45108500,Promoter (<=1kb),11,45095806,45224908,129103,1,56981,ENST00000530656,0,ENSG00000019485,PRDM11,Promoter (<=1kb),protein_coding,0.868251367297873,0.0965814021580378
chr14,78004501,78375000,370500,*,chr14_78004501_78375000,Promoter (<=1kb),14,78170373,79861964,1691592,1,9369,ENST00000634499,0,ENSG00000021645,NRXN3,Promoter (<=1kb),protein_coding,-1.40304462925956,1.4213622839963e-4
chr11,123351001,123371000,20000,*,chr11_123351001_123371000,Promoter (<=1kb),11,123358428,123627767,269340,1,57476,ENST00000638157,0,ENSG00000023171,GRAMD1B,Promoter (<=1kb),protein_coding,-0.771285158202801,0.2151145434345
chr8,41879501,41897000,17500,*,chr8_41879501_41897000,Promoter (<=1kb),8,41653225,41896741,243517,2,286,ENST00000265709,0,ENSG00000029534,ANK1,Promoter (<=1kb),protein_coding,-0.642499813410997,0.355136228307858
chr1,69568001,69571500,3500,*,chr1_69568001_69571500,Promoter (<=1kb),1,69568398,70123488,555091,1,57554,ENST00000310961,0,ENSG00000033122,LRRC7,Promoter (<=1kb),protein_coding,-1.23189966952967,1.3035626398832e-4
chr8,2103501,2127500,24000,*,chr8_2103501_2127500,Promoter (<=1kb),8,2109287,2129175,19889,1,9172,ENST00000523443,0,ENSG00000036448,MYOM2,Promoter (<=1kb),protein_coding,1.46559727341522,2.97611603804276e-6
chr5,41171001,41174500,3500,*,chr5_41171001_41174500,Promoter (<=1kb),5,41160304,41172679,12376,2,729,ENST00000473450,0,ENSG00000039537,C6,Promoter (<=1kb),protein_coding,-0.926766686669037,0.00762914245625456
chr8,24285001,24301000,16000,*,chr8_24285001_24301000,Promoter (<=1kb),8,24294069,24311427,17359,1,10863,ENST00000523379,0,ENSG00000042980,ADAM28,Promoter (<=1kb),protein_coding,-2.62798864260221,6.536242494337979e-19
chr5,138610001,138612000,2000,*,chr5_138610001_138612000,Promoter (<=1kb),5,138610967,138810089,199123,1,1495,ENST00000517980,0,ENSG00000044115,CTNNA1,Promoter (<=1kb),protein_coding,-0.429984212841928,0.190111851509645
chr12,5932001,5956000,24000,*,chr12_5932001_5956000,Promoter (<=1kb),12,5562654,5945228,382575,2,57101,ENST00000650848,0,ENSG00000047617,ANO2,Promoter (<=1kb),protein_coding,0.929915166761174,0.0434778988334248
chr12,16607501,16612000,4500,*,chr12_16607501_16612000,Promoter (<=1kb),12,16548373,16608214,59842,2,55885,ENST00000354662,0,ENSG00000048540,LMO3,Promoter (<=1kb),protein_coding,-0.841771745039447,0.00510365904431065
chr1,12461001,12464000,3000,*,chr1_12461001_12464000,Promoter (<=1kb),1,12464940,12512047,47108,1,55187,ENST00000543766,-940,ENSG00000048707,VPS13D,Promoter (<=1kb),protein_coding,-0.423363084045035,0.275163003978674
chr10,10797001,10800000,3000,*,chr10_10797001_10800000,Promoter (<=1kb),10,10798397,11331186,532790,1,10659,ENST00000637215,0,ENSG00000048740,CELF2,Promoter (<=1kb),protein_coding,1.17818305711719,2.479552680028e-4
chr2,33127001,33141500,14500,*,chr2_33127001_33141500,Promoter (<=1kb),2,33134406,33188676,54271,1,4052,ENST00000432635,0,ENSG00000049323,LTBP1,Promoter (<=1kb),protein_coding,0.296589400668618,0.765063815905725
chr11,11994501,11999500,5000,*,chr11_11994501_11999500,Promoter (<=1kb),11,11964615,11994719,30105,2,27122,ENST00000528188,0,ENSG00000050165,DKK3,Promoter (<=1kb),protein_coding,-0.462603417167424,0.677776280488945
chr12,51402501,51406000,3500,*,chr12_51402501_51406000,Promoter (<=1kb),12,51403163,51497864,94702,1,9498,ENST00000604314,0,ENSG00000050438,SLC4A8,Promoter (<=1kb),protein_coding,-0.379343784890199,0.242630647395002
chr5,178263001,178266000,3000,*,chr5_178263001_178266000,Promoter (<=1kb),5,178263208,178265834,2627,2,91522,ENST00000646779,0,ENSG00000050767,COL23A1,Promoter (<=1kb),protein_coding,0.173450769209139,0.876770139288987
chr14,89608501,89622500,14000,*,chr14_89608501_89622500,Promoter (<=1kb),14,89156172,89619130,462959,2,1112,ENST00000345097,0,ENSG00000053254,FOXN3,Promoter (<=1kb),protein_coding,1.43507515891463,1.21014859140945e-5
chr3,183312501,183314500,2000,*,chr3_183312501_183314500,Promoter (1-2kb),3,183299769,183311027,11259,2,23101,ENST00000492331,-1474,ENSG00000053524,MCF2L2,Promoter (1-2kb),protein_coding,-0.0688236520149073,0.897249623415781
chr18,23824001,23828000,4000,*,chr18_23824001_23828000,Promoter (<=1kb),18,23827404,23837312,9909,1,3909,ENST00000591749,0,ENSG00000053747,LAMA3,Promoter (<=1kb),protein_coding,-0.542878026592949,0.285485283763644
chr11,2457001,2459500,2500,*,chr11_2457001_2459500,Promoter (1-2kb),11,2461441,2848991,387551,1,3784,ENST00000335475,-1941,ENSG00000053918,KCNQ1,Promoter (1-2kb),protein_coding,-0.315152140955046,0.615411447983643
chr11,74721501,74737000,15500,*,chr11_74721501_74737000,Promoter (<=1kb),11,74696429,74731175,34747,2,25884,ENST00000263671,0,ENSG00000054938,CHRDL2,Promoter (<=1kb),protein_coding,-0.0815859834690835,0.882468613992284
chr3,52806501,52814500,8000,*,chr3_52806501_52814500,Promoter (<=1kb),3,52813283,52814212,930,2,3700,ENST00000464000,0,ENSG00000055955,ITIH4,Promoter (<=1kb),protein_coding,0.131460714563798,0.792229062179717
chr3,52778001,52786000,8000,*,chr3_52778001_52786000,Promoter (<=1kb),3,52778507,52792011,13505,1,3697,ENST00000628722,0,ENSG00000055957,ITIH1,Promoter (<=1kb),protein_coding,0.592507356474138,0.286484490367899
chr4,72030001,72034000,4000,*,chr4_72030001_72034000,Promoter (<=1kb),4,72031902,72147812,115911,1,10886,ENST00000344413,0,ENSG00000056291,NPFFR2,Promoter (<=1kb),protein_coding,1.11439529234786,4.6773022487044e-4
chr22,44968501,44999500,31000,*,chr22_44968501_44999500,Promoter (<=1kb),22,44916455,44969083,52629,2,112885,ENST00000460507,0,ENSG00000056487,PHF21B,Promoter (<=1kb),protein_coding,0.610893249647098,0.335536654634232
chr6,105988001,105999500,11500,*,chr6_105988001_105999500,Promoter (<=1kb),6,105993463,106109939,116477,1,639,ENST00000652320,0,ENSG00000057657,PRDM1,Promoter (<=1kb),protein_coding,1.58580153958519,8.60048347628424e-8
chr7,44262501,44270000,7500,*,chr7_44262501_44270000,Promoter (<=1kb),7,44219475,44268825,49351,2,816,ENST00000484972,0,ENSG00000058404,CAMK2B,Promoter (<=1kb),protein_coding,0.163543974124922,0.810317513242145
chr7,139778501,139788500,10000,*,chr7_139778501_139788500,Promoter (<=1kb),7,139778400,140020293,241894,1,6916,ENST00000336425,101,ENSG00000059377,TBXAS1,Promoter (<=1kb),protein_coding,-0.626091016401952,0.190385099120148
chr12,130533501,130753500,220000,*,chr12_130533501_130753500,Promoter (<=1kb),12,130396133,130716299,320167,2,23504,ENST00000690449,0,ENSG00000060709,RIMBP2,Promoter (<=1kb),protein_coding,-1.1935243156113,0.00185448472203201
chr17,28968501,28993500,25000,*,chr17_28968501_28993500,Promoter (<=1kb),17,28954905,28981872,26968,2,124925,ENST00000540632,0,ENSG00000063015,SEZ6,Promoter (<=1kb),protein_coding,-0.249090269999623,0.736793449531895
chr16,84365001,84380500,15500,*,chr16_84365001_84380500,Promoter (<=1kb),16,84368527,84464187,95661,1,9914,ENST00000416219,0,ENSG00000064270,ATP2C2,Promoter (<=1kb),protein_coding,2.12952845311844,5.03528082485565e-10
chr20,46988501,47007500,19000,*,chr20_46988501_47007500,Promoter (<=1kb),20,46990001,47188136,198136,1,2139,ENST00000317304,0,ENSG00000064655,EYA2,Promoter (<=1kb),protein_coding,0.418836312074044,0.372638926897413
chr3,123757501,123761000,3500,*,chr3_123757501_123761000,Promoter (<=1kb),3,123620286,123758389,138104,2,4638,ENST00000686822,0,ENSG00000065534,MYLK,Promoter (<=1kb),protein_coding,-0.63466688189849,0.121718575295163
chr2,80298501,80306000,7500,*,chr2_80298501_80306000,Promoter (<=1kb),2,80305105,80648861,343757,1,1496,ENST00000541047,0,ENSG00000066032,CTNNA2,Promoter (<=1kb),protein_coding,0.803113230112704,0.0702590684814658
chr14,99792501,99809000,16500,*,chr14_99792501_99809000,Promoter (<=1kb),14,99792648,99942014,149367,1,2009,ENST00000649352,0,ENSG00000066629,EML1,Promoter (<=1kb),protein_coding,2.2517514750992502,3.28576332522609e-14
chr8,134639001,134645000,6000,*,chr8_134639001_134645000,Promoter (<=1kb),8,134608740,134639880,31141,2,57623,ENST00000522257,0,ENSG00000066827,ZFAT,Promoter (<=1kb),protein_coding,0.857858465925536,0.0177351653092309
chr7,100208001,100213000,5000,*,chr7_100208001_100213000,Promoter (<=1kb),7,100211659,100214382,2724,1,10734,ENST00000492674,0,ENSG00000066923,STAG3,Promoter (<=1kb),protein_coding,-0.729951812168842,0.0405155085420428
chr5,66565501,66645500,80000,*,chr5_66565501_66645500,Promoter (<=1kb),5,66596380,66986523,390144,1,375449,ENST00000406374,0,ENSG00000069020,MAST4,Promoter (<=1kb),protein_coding,-3.62613090320688,2.23836497585416e-28
chr17,73430001,73442500,12500,*,chr17_73430001_73442500,Promoter (<=1kb),17,73357370,73437769,80400,2,54549,ENST00000479356,0,ENSG00000069188,SDK2,Promoter (<=1kb),protein_coding,-0.554336240921899,0.410355448418694
chr8,24473001,24502500,29500,*,chr8_24473001_24502500,Promoter (<=1kb),8,24475904,24526970,51067,1,8756,ENST00000520720,0,ENSG00000069206,ADAM7,Promoter (<=1kb),protein_coding,-2.63595139751707,7.223459087594779e-19
chr17,76642501,76647500,5000,*,chr17_76642501_76647500,Promoter (<=1kb),17,76624761,76643786,19026,2,55808,ENST00000592042,0,ENSG00000070526,ST6GALNAC1,Promoter (<=1kb),protein_coding,-0.4914650228497,0.146289632110283
chr16,56907001,56910000,3000,*,chr16_56907001_56910000,Promoter (<=1kb),16,56907026,56913978,6953,1,6559,ENST00000563352,0,ENSG00000070915,SLC12A3,Promoter (<=1kb),protein_coding,0.0158243259904719,0.987951902461113
chr12,132881001,132884000,3000,*,chr12_132881001_132884000,Promoter (<=1kb),12,132840910,132883017,42108,2,55743,ENST00000315585,0,ENSG00000072609,CHFR,Promoter (<=1kb),protein_coding,0.762510258931618,0.0263342680098449
chr3,113526501,113536000,9500,*,chr3_113526501_113536000,Promoter (<=1kb),3,113532555,113581875,49321,1,54847,ENST00000491730,0,ENSG00000072858,SIDT1,Promoter (<=1kb),protein_coding,0.253088169646746,0.533523634944971
chr22,50111501,50114000,2500,*,chr22_50111501_50114000,Promoter (<=1kb),22,50114458,50142186,27729,1,54456,ENST00000434497,-458,ENSG00000073146,MOV10L1,Promoter (<=1kb),protein_coding,-0.232540647883369,0.524334283558208
chr2,120735501,120744000,8500,*,chr2_120735501_120744000,Promoter (<=1kb),2,120735623,120951445,215823,1,2736,ENST00000482119,0,ENSG00000074047,GLI2,Promoter (<=1kb),protein_coding,1.04614322383932,7.7557863151194e-4
chr4,6525501,6574000,48500,*,chr4_6525501_6574000,Promoter (<=1kb),4,6322944,6563600,240657,2,5522,ENST00000506140,0,ENSG00000074211,PPP2R2C,Promoter (<=1kb),protein_coding,1.27719958313613,2.3915076014537e-4
chr3,127782501,127786000,3500,*,chr3_127782501_127786000,Promoter (<=1kb),3,127721076,127784008,62933,2,11343,ENST00000493611,0,ENSG00000074416,MGLL,Promoter (<=1kb),protein_coding,0.248834772805284,0.82757364151453106
chr17,66823001,66854000,31000,*,chr17_66823001_66854000,Promoter (<=1kb),17,66835117,66894751,59635,1,27091,ENST00000533854,0,ENSG00000075429,CACNG5,Promoter (<=1kb),protein_coding,-1.41257231413908,2.18599044031166e-5
chr2,143191501,143194000,2500,*,chr2_143191501_143194000,Promoter (<=1kb),2,143193384,143435699,242316,1,55843,ENST00000460776,0,ENSG00000075884,ARHGAP15,Promoter (<=1kb),protein_coding,-1.36405827903619,6.41462981988807e-6
chr10,100728501,100742000,13500,*,chr10_100728501_100742000,Promoter (<=1kb),10,100735396,100829944,94549,1,5076,ENST00000679374,0,ENSG00000075891,PAX2,Promoter (<=1kb),protein_coding,-0.482628037923683,0.30364841365651
chr1,208015001,208039000,24000,*,chr1_208015001_208039000,Promoter (<=1kb),1,208026104,208030303,4200,2,5362,ENST00000483048,0,ENSG00000076356,PLXNA2,Promoter (<=1kb),protein_coding,0.449532051781473,0.722349165550176
chr12,109139501,109143000,3500,*,chr12_109139501_109143000,Promoter (<=1kb),12,109139979,109167280,27302,1,32,ENST00000546328,0,ENSG00000076555,ACACB,Promoter (<=1kb),protein_coding,-0.431824653552276,0.313374053664767
chr3,24685501,24690000,4500,*,chr3_24685501_24690000,Promoter (<=1kb),3,24687887,25597895,910009,1,5915,ENST00000687676,0,ENSG00000077092,RARB,Promoter (<=1kb),protein_coding,-0.884139059424637,0.00412909233479396
chr11,90122001,90147500,25500,*,chr11_90122001_90147500,Promoter (<=1kb),11,90131515,90147400,15886,1,10003,ENST00000525497,0,ENSG00000077616,NAALAD2,Promoter (<=1kb),protein_coding,-3.34904845345342,2.02172159991828e-23
chr16,6018501,6022500,4000,*,chr16_6018501_6022500,Promoter (<=1kb),16,6019024,7713340,1694317,1,54715,ENST00000550418,0,ENSG00000078328,RBFOX1,Promoter (<=1kb),protein_coding,1.05495320966766,0.00183412063733038
chr17,78002001,78004500,2500,*,chr17_78002001_78004500,Promoter (<=1kb),17,78004167,78031842,27676,1,57690,ENST00000588847,0,ENSG00000078687,TNRC6C,Promoter (<=1kb),protein_coding,-0.796850946211626,0.00951943967951341
chr2,217840501,217847500,7000,*,chr2_217840501_217847500,Promoter (<=1kb),2,217802789,217842160,39372,2,7145,ENST00000446688,0,ENSG00000079308,TNS1,Promoter (<=1kb),protein_coding,9.8412399477553e-4,0.999806887478248
chr12,47744501,47750500,6000,*,chr12_47744501_47750500,Promoter (<=1kb),12,47737256,47744906,7651,2,10411,ENST00000395360,0,ENSG00000079337,RAPGEF3,Promoter (<=1kb),protein_coding,0.556128410653175,0.199378623599232
chr6,71887001,71889500,2500,*,chr6_71887001_71889500,Promoter (<=1kb),6,71887024,72400714,513691,1,22999,ENST00000517960,0,ENSG00000079841,RIMS1,Promoter (<=1kb),protein_coding,0.0653612595425136,0.904327333298675
chr4,71244501,71265500,21000,*,chr4_71244501_71265500,Promoter (<=1kb),4,71255218,71473307,218090,1,8671,ENST00000514331,0,ENSG00000080493,SLC4A4,Promoter (<=1kb),protein_coding,-2.39964798409382,1.76599404301989e-14
chr5,114052001,114083500,31500,*,chr5_114052001_114083500,Promoter (<=1kb),5,114055926,114229386,173461,1,3781,ENST00000512927,0,ENSG00000080709,KCNN2,Promoter (<=1kb),protein_coding,-2.1084828931671,3.25585443399184e-12
chr20,36276001,36314000,38000,*,chr20_36276001_36314000,Promoter (<=1kb),20,36306336,36528637,222302,1,22839,ENST00000373913,0,ENSG00000080845,DLGAP4,Promoter (<=1kb),protein_coding,-1.27833516608914,1.816957682271e-4
chr6,69936001,69940000,4000,*,chr6_69936001_69940000,Promoter (<=1kb),6,69936872,69974196,37325,1,1310,ENST00000483745,0,ENSG00000082293,COL19A1,Promoter (<=1kb),protein_coding,-2.06384109235286,1.9704936430208698e-11
chr18,5628001,5633000,5000,*,chr18_5628001_5633000,Promoter (<=1kb),18,5392445,5630663,238219,2,23136,ENST00000637651,0,ENSG00000082397,EPB41L3,Promoter (<=1kb),protein_coding,1.13591003479627,7.6558661176475e-4
chr9,71437501,71496500,59000,*,chr9_71437501_71496500,Promoter (<=1kb),9,70535944,71446977,911034,2,80036,ENST00000357533,0,ENSG00000083067,TRPM3,Promoter (<=1kb),protein_coding,-3.12369676538292,1.2935094826420599e-23
chr3,169663001,169675500,12500,*,chr3_169663001_169675500,Promoter (<=1kb),3,169083507,169663712,580206,2,2122,ENST00000651503,0,ENSG00000085276,MECOM,Promoter (<=1kb),protein_coding,-1.46402191162356,8.15191717149176e-7
chr16,55485501,55492500,7000,*,chr16_55485501_55492500,Promoter (<=1kb),16,55488662,55502889,14228,1,4313,ENST00000570283,0,ENSG00000087245,MMP2,Promoter (<=1kb),protein_coding,-0.38738996711026,0.645048407384759
chr20,2689501,2693000,3500,*,chr20_2689501_2693000,Promoter (<=1kb),20,2692780,2760108,67329,1,57593,ENST00000609451,0,ENSG00000088881,EBF4,Promoter (<=1kb),protein_coding,-0.391361062750667,0.703117364468484
chr20,1656501,1663000,6500,*,chr20_1656501_1663000,Promoter (<=1kb),20,1629152,1657756,28605,2,55423,ENST00000344103,0,ENSG00000089012,SIRPG,Promoter (<=1kb),protein_coding,-1.29319998722224,1.1235605715173e-4
chr12,112571501,112622000,50500,*,chr12_112571501_112622000,Promoter (<=1kb),12,112575027,112865465,290439,1,22895,ENST00000547686,0,ENSG00000089169,RPH3A,Promoter (<=1kb),protein_coding,0.983452760930838,0.0269604842819416
chr2,172821001,172825500,4500,*,chr2_172821001_172825500,Promoter (<=1kb),2,172821575,173052893,231319,1,11069,ENST00000397087,0,ENSG00000091428,RAPGEF4,Promoter (<=1kb),protein_coding,-0.554981365498213,0.330153694409238
chr14,23137501,23140500,3000,*,chr14_23137501_23140500,Promoter (<=1kb),14,23129261,23138019,8759,2,23428,ENST00000528806,0,ENSG00000092068,SLC7A8,Promoter (<=1kb),protein_coding,0.208358223431015,0.947994310899006
chr9,127761001,127764000,3000,*,chr9_127761001_127764000,Promoter (<=1kb),9,127738318,127762418,24101,2,10044,ENST00000429553,0,ENSG00000095370,SH2D3C,Promoter (<=1kb),protein_coding,-0.909538286921717,0.00677110901713871
chr10,95419001,95423000,4000,*,chr10_95419001_95423000,Promoter (<=1kb),10,95399017,95422073,23057,2,10580,ENST00000486141,0,ENSG00000095637,SORBS1,Promoter (<=1kb),protein_coding,-0.822495960838161,0.0117128648832939
chr10,97904001,98130500,226500,*,chr10_97904001_98130500,Promoter (<=1kb),10,97865000,97936278,71279,2,55118,ENST00000413387,0,ENSG00000095713,CRTAC1,Promoter (<=1kb),protein_coding,0.886656953189327,0.149296739294784
chr10,25948501,25983000,34500,*,chr10_25948501_25983000,Promoter (<=1kb),10,25952100,26016915,64816,1,53904,ENST00000376301,0,ENSG00000095777,MYO3A,Promoter (<=1kb),protein_coding,-1.65581391512744,1.7865107891351e-7
chr22,37281001,37288000,7000,*,chr22_37281001_37288000,Promoter (<=1kb),22,37282027,37297682,15656,1,27128,ENST00000457992,0,ENSG00000100055,CYTH4,Promoter (<=1kb),protein_coding,0.221140722585024,0.544165910450809
chr22,39570501,39628000,57500,*,chr22_39570501_39628000,Promoter (<=1kb),22,39570753,39684528,113776,1,8911,ENST00000407673,0,ENSG00000100346,CACNA1I,Promoter (<=1kb),protein_coding,-1.36019563576138,2.4023042537696e-4
chr22,37170501,37177000,6500,*,chr22_37170501_37177000,Promoter (<=1kb),22,37125843,37175054,49212,2,3560,ENST00000445595,0,ENSG00000100385,IL2RB,Promoter (<=1kb),protein_coding,0.304951371071222,0.78798731296452
chr14,59177501,59189500,12000,*,chr14_59177501_59189500,Promoter (<=1kb),14,59188646,59266161,77516,1,23002,ENST00000556596,0,ENSG00000100592,DAAM1,Promoter (<=1kb),protein_coding,0.00621696658869402,0.997547603696655
chr14,69297501,69302500,5000,*,chr14_69297501_69302500,Promoter (<=1kb),14,69298541,69326025,27485,1,57452,ENST00000553740,0,ENSG00000100626,GALNT16,Promoter (<=1kb),protein_coding,-0.458857729877202,0.732645429642737
chr20,51557001,51565000,8000,*,chr20_51557001_51565000,Promoter (<=1kb),20,51388626,51562831,174206,2,4773,ENST00000609943,0,ENSG00000101096,NFATC2,Promoter (<=1kb),protein_coding,1.08343972547063,0.00129811487507318
chr20,13835001,13870000,35000,*,chr20_13835001_13870000,Promoter (<=1kb),20,13849247,13851419,2173,2,80343,ENST00000482196,0,ENSG00000101251,SEL1L2,Promoter (<=1kb),protein_coding,-0.538400101902413,0.722403760959076
chr20,38301001,38304500,3500,*,chr20_38301001_38304500,Promoter (<=1kb),20,38304156,38337505,33350,1,671,ENST00000642449,0,ENSG00000101425,BPI,Promoter (<=1kb),protein_coding,-0.74571484039308,0.0398497416320794
chr18,61333501,61338000,4500,*,chr18_61333501_61338000,Promoter (<=1kb),18,61334273,61554695,220423,1,28316,ENST00000538374,0,ENSG00000101542,CDH20,Promoter (<=1kb),protein_coding,-1.32548608725267,1.36078311062137e-5
chr13,101398001,101406000,8000,*,chr13_101398001_101406000,Promoter (<=1kb),13,101180631,101399168,218538,2,259232,ENST00000675594,0,ENSG00000102452,NALCN,Promoter (<=1kb),protein_coding,0.713400619937192,0.0313786509236133
chr16,49845501,49866500,21000,*,chr16_49845501_49866500,Promoter (<=1kb),16,49487524,49856112,368589,2,23090,ENST00000563137,0,ENSG00000102935,ZNF423,Promoter (<=1kb),protein_coding,1.3106939799411,1.6865720351475e-4
chr16,57403501,57410000,6500,*,chr16_57403501_57410000,Promoter (<=1kb),16,57404767,57416063,11297,1,6361,ENST00000219244,0,ENSG00000102970,CCL17,Promoter (<=1kb),protein_coding,-0.0808881878294585,0.982116556058807
chr16,84285501,84308500,23000,*,chr16_84285501_84308500,Promoter (<=1kb),16,84294846,84329840,34995,1,58189,ENST00000568638,0,ENSG00000103175,WFDC1,Promoter (<=1kb),protein_coding,-0.293419594877649,0.865207570775022
chr16,84887501,84889500,2000,*,chr16_84887501_84889500,Promoter (<=1kb),16,84889244,84920768,31525,1,83716,ENST00000566165,0,ENSG00000103196,CRISPLD2,Promoter (<=1kb),protein_coding,-0.119793288750035,0.783261239550339
chr16,3243001,3245500,2500,*,chr16_3243001_3245500,Promoter (<=1kb),16,3242815,3245319,2505,2,4210,ENST00000697124,0,ENSG00000103313,MEFV,Promoter (<=1kb),protein_coding,-0.213298203279091,0.56608134364685
chr16,17256001,17267500,11500,*,chr16_17256001_17267500,Promoter (<=1kb),16,17198031,17259028,60998,2,64131,ENST00000575674,0,ENSG00000103489,XYLT1,Promoter (<=1kb),protein_coding,-0.934633731652733,0.00470461289987594
chr15,82674001,82686000,12000,*,chr15_82674001_82686000,Promoter (<=1kb),15,82659282,82680407,21126,2,8120,ENST00000660624,0,ENSG00000103723,AP3B2,Promoter (<=1kb),protein_coding,-0.933510545356931,0.016168890159051
chr15,43263001,43272000,9000,*,chr15_43263001_43272000,Promoter (<=1kb),15,43232590,43266928,34339,2,9333,ENST00000220420,0,ENSG00000104055,TGM5,Promoter (<=1kb),protein_coding,-0.936142605768992,0.021438773943737
chr15,29170001,29212500,42500,*,chr15_29170001_29212500,Promoter (<=1kb),15,29123315,29196687,73373,2,23359,ENST00000560021,0,ENSG00000104059,ENTREP2,Promoter (<=1kb),protein_coding,-1.99672569163245,1.4612001625088702e-9
chr8,66772001,66779000,7000,*,chr8_66772001_66779000,Promoter (<=1kb),8,66775181,66862020,86840,1,23678,ENST00000396596,0,ENSG00000104205,SGK3,Promoter (<=1kb),protein_coding,-0.0294703058370032,0.970170755252922
chr8,115660501,115689000,28500,*,chr8_115660501_115689000,Promoter (<=1kb),8,115408496,115668012,259517,2,7227,ENST00000640765,0,ENSG00000104447,TRPS1,Promoter (<=1kb),protein_coding,0.778974998147956,0.071732377136165
chr19,48087501,48090500,3000,*,chr19_48087501_48090500,Promoter (<=1kb),19,48054922,48090409,35488,2,8605,ENST00000599300,0,ENSG00000105499,PLA2G4C,Promoter (<=1kb),protein_coding,-0.281071777700981,0.422794323547298
chr19,18253001,18256000,3000,*,chr19_18253001_18256000,Promoter (<=1kb),19,18207961,18255419,47459,2,5143,ENST00000355502,0,ENSG00000105650,PDE4C,Promoter (<=1kb),protein_coding,-0.0413964277316454,0.949989616646238
chr19,42062501,42070500,8000,*,chr19_42062501_42070500,Promoter (<=1kb),19,41998321,42065770,67450,2,2901,ENST00000262895,0,ENSG00000105737,GRIK5,Promoter (<=1kb),protein_coding,0.49946755623631,0.54522309466987
chr7,29192501,29198500,6000,*,chr7_29192501_29198500,Promoter (<=1kb),7,29194426,29514233,319808,1,1124,ENST00000446446,0,ENSG00000106069,CHN2,Promoter (<=1kb),protein_coding,0.678895733959498,0.0478241305836043
chr7,38953001,39006500,53500,*,chr7_38953001_39006500,Promoter (<=1kb),7,38977909,39468601,490693,1,11281,ENST00000518318,0,ENSG00000106536,POU6F2,Promoter (<=1kb),protein_coding,-3.21896412451039,1.9951946012278e-25
